tranche,scenario,pnl_unhedged,pnl_hedged,residual_pnl
5Y|7-10,PC3_up_1sigma,-0.008996919722015101,-0.005098054457680126,-0.005098054457680126
7Y|0-3,PC1_dn_1sigma,0.03720275533883849,0.0032836340719674464,0.0032836340719674464
7Y|0-3,PC1_dn_PC2_dn,0.00910242079720638,0.0005327977837568006,0.0005327977837568006
7Y|0-3,PC1_up_1sigma,-0.03720275533883849,-0.0032836340719674464,-0.0032836340719674464
7Y|0-3,PC1_up_PC2_up,-0.00910242079720638,-0.0005327977837568006,-0.0005327977837568006
7Y|0-3,PC1_up_PC3_up,-0.02836250896583555,-0.0030061437227388403,-0.0030061437227388403
7Y|0-3,PC2_dn_1sigma,-0.02810033454163211,-0.002750836288210646,-0.002750836288210646
7Y|0-3,PC2_up_1sigma,0.02810033454163211,0.002750836288210646,0.002750836288210646
7Y|0-3,PC2_up_PC3_up,0.03694058091463505,0.003028326637439252,0.003028326637439252
7Y|0-3,PC3_dn_1sigma,-0.008840246373002942,-0.0002774903492286044,-0.0002774903492286044
7Y|0-3,PC3_up_1sigma,0.008840246373002942,0.0002774903492286044,0.0002774903492286044
7Y|10-15,PC1_dn_1sigma,0.023494456890186866,-0.0011125494206318878,-0.0011125494206318878
7Y|10-15,PC1_dn_PC2_dn,-0.004396104758943479,-0.0012987549196320641,-0.0012987549196320641
7Y|10-15,PC1_up_1sigma,-0.023494456890186866,0.0011125494206318878,0.0011125494206318878
7Y|10-15,PC1_up_PC2_up,0.004396104758943479,0.0012987549196320641,0.0012987549196320641
7Y|10-15,PC1_up_PC3_up,-0.0031830611575774095,0.003445460608269865,0.003445460608269865
7Y|10-15,PC2_dn_1sigma,-0.027890561649130344,-0.00018620549900017283,-0.00018620549900017283
7Y|10-15,PC2_up_1sigma,0.027890561649130344,0.00018620549900017283,0.00018620549900017283
7Y|10-15,PC2_up_PC3_up,0.048201957381739796,0.002519116686638151,0.002519116686638151
7Y|10-15,PC3_dn_1sigma,-0.020311395732609455,-0.002332911187637971,-0.002332911187637971
7Y|10-15,PC3_up_1sigma,0.020311395732609455,0.002332911187637971,0.002332911187637971
7Y|3-7,PC1_dn_1sigma,0.04974625438113224,0.0006404426288772053,0.0006404426288772053
7Y|3-7,PC1_dn_PC2_dn,0.000625261193378128,-0.0009243070471275439,-0.0009243070471275439
7Y|3-7,PC1_up_1sigma,-0.04974625438113224,-0.0006404426288772053,-0.0006404426288772053
7Y|3-7,PC1_up_PC2_up,-0.000625261193378128,0.0009243070471275439,0.0009243070471275439
7Y|3-7,PC1_up_PC3_up,-0.051445584087217174,-0.0013572149566749778,-0.0013572149566749778
7Y|3-7,PC2_dn_1sigma,-0.04912099318775411,-0.0015647496760047494,-0.0015647496760047494
7Y|3-7,PC2_up_1sigma,0.04912099318775411,0.0015647496760047494,0.0015647496760047494
7Y|3-7,PC2_up_PC3_up,0.04742166348166918,0.0008479773482069838,0.0008479773482069838
7Y|3-7,PC3_dn_1sigma,0.0016993297060849345,0.0007167723277977738,0.0007167723277977738
7Y|3-7,PC3_up_1sigma,-0.0016993297060849345,-0.0007167723277977738,-0.0007167723277977738
7Y|7-10,PC1_dn_1sigma,0.030908485429509535,-0.0021255825901944116,-0.0021255825901944116
7Y|7-10,PC1_dn_PC2_dn,0.004491382319852709,-0.0009363578805700419,-0.0009363578805700419
7Y|7-10,PC1_up_1sigma,-0.030908485429509535,0.0021255825901944116,0.0021255825901944116
7Y|7-10,PC1_up_PC2_up,-0.004491382319852709,0.0009363578805700419,0.0009363578805700419
7Y|7-10,PC1_up_PC3_up,-0.05825145881677645,-0.0012808089721223215,-0.0012808089721223215
7Y|7-10,PC2_dn_1sigma,-0.026417103109656826,0.0011892247096243654,0.0011892247096243654
7Y|7-10,PC2_up_1sigma,0.026417103109656826,-0.0011892247096243654,-0.0011892247096243654
7Y|7-10,PC2_up_PC3_up,-0.0009258702776100865,-0.004595616271941088,-0.004595616271941088
7Y|7-10,PC3_dn_1sigma,0.027342973387266913,0.0034063915623167226,0.0034063915623167226
7Y|7-10,PC3_up_1sigma,-0.027342973387266913,-0.0034063915623167226,-0.0034063915623167226
