tranche,scenario,pnl_unhedged,pnl_hedged,residual_pnl
2Y|3-7,PC3_up_1sigma,-0.0016447734579415844,-0.00019887585620966984,-0.00019887585620966984
2Y|7-10,PC1_dn_1sigma,0.0006623666534528542,0.0008180809548867088,0.0008180809548867088
2Y|7-10,PC1_dn_PC2_dn,0.0015194739760296945,0.0018092801682507143,0.0018092801682507143
2Y|7-10,PC1_up_1sigma,-0.0006623666534528542,-0.0008180809548867088,-0.0008180809548867088
2Y|7-10,PC1_up_PC2_up,-0.0015194739760296945,-0.0018092801682507143,-0.0018092801682507143
2Y|7-10,PC1_up_PC3_up,0.0017528609846585678,0.0006048078496410745,0.0006048078496410745
2Y|7-10,PC2_dn_1sigma,0.0008571073225768404,0.0009911992133640056,0.0009911992133640056
2Y|7-10,PC2_up_1sigma,-0.0008571073225768404,-0.0009911992133640056,-0.0009911992133640056
2Y|7-10,PC2_up_PC3_up,0.0015581203155345816,0.0004316895911637775,0.0004316895911637775
2Y|7-10,PC3_dn_1sigma,-0.002415227638111422,-0.0014228888045277833,-0.0014228888045277833
2Y|7-10,PC3_up_1sigma,0.002415227638111422,0.0014228888045277833,0.0014228888045277833
3Y|0-3,PC1_dn_1sigma,0.0033661472520336157,0.002830922601123578,0.002830922601123578
3Y|0-3,PC1_dn_PC2_dn,0.004250216483708224,0.0035600408815300417,0.0035600408815300417
3Y|0-3,PC1_up_1sigma,-0.0033661472520336157,-0.002830922601123578,-0.002830922601123578
3Y|0-3,PC1_up_PC2_up,-0.004250216483708224,-0.0035600408815300417,-0.0035600408815300417
3Y|0-3,PC1_up_PC3_up,-0.004552249008502065,-0.004035112082433029,-0.004035112082433029
3Y|0-3,PC2_dn_1sigma,0.000884069231674608,0.0007291182804064636,0.0007291182804064636
3Y|0-3,PC2_up_1sigma,-0.000884069231674608,-0.0007291182804064636,-0.0007291182804064636
3Y|0-3,PC2_up_PC3_up,-0.002070170988143057,-0.0019333077617159139,-0.0019333077617159139
3Y|0-3,PC3_dn_1sigma,0.001186101756468449,0.0012041894813094502,0.0012041894813094502
3Y|0-3,PC3_up_1sigma,-0.001186101756468449,-0.0012041894813094502,-0.0012041894813094502
3Y|10-15,PC1_dn_1sigma,0.0011157049574031645,0.001230336841280516,0.001230336841280516
3Y|10-15,PC1_dn_PC2_dn,0.0024550861104006413,0.0022125769256423284,0.0022125769256423284
3Y|10-15,PC1_up_1sigma,-0.0011157049574031645,-0.001230336841280516,-0.001230336841280516
3Y|10-15,PC1_up_PC2_up,-0.0024550861104006413,-0.0022125769256423284,-0.0022125769256423284
3Y|10-15,PC1_up_PC3_up,-0.004350906136893994,-0.0010830204295568945,-0.0010830204295568945
3Y|10-15,PC2_dn_1sigma,0.0013393811529974768,0.0009822400843618126,0.0009822400843618126
3Y|10-15,PC2_up_1sigma,-0.0013393811529974768,-0.0009822400843618126,-0.0009822400843618126
3Y|10-15,PC2_up_PC3_up,-0.004574582332488307,-0.0008349236726381912,-0.0008349236726381912
3Y|10-15,PC3_dn_1sigma,0.00323520117949083,-0.00014731641172362154,-0.00014731641172362154
3Y|10-15,PC3_up_1sigma,-0.00323520117949083,0.00014731641172362154,0.00014731641172362154
3Y|3-7,PC1_dn_1sigma,0.0024673239383622737,0.003624044041330766,0.003624044041330766
3Y|3-7,PC1_dn_PC2_dn,0.004358503868949072,0.0056897345798156,0.0056897345798156
3Y|3-7,PC1_up_1sigma,-0.0024673239383622737,-0.003624044041330766,-0.003624044041330766
3Y|3-7,PC1_up_PC2_up,-0.004358503868949072,-0.0056897345798156,-0.0056897345798156
3Y|3-7,PC1_up_PC3_up,-0.01004575048756425,-0.005739182484476013,-0.005739182484476013
